source,filename,sheet_name,name,description,price,schema,valid,collect_dt,sorted_schema,company,category,extension,tags,대분류,중분류,소분류,tags_list,data_size,data_count,data_size_bytes
bigdata-sea,page_000070.html,-,"뱀장어, 새우 양식 환경, 질병, 활동 상태","뱀장어 새우 양식 환경, 질병, 활동 데이터\n\n∙뱀장어 새우의 양식환경 데이터를 참고 수온과 DO, 급이내역을 활용하여 양식사업에 적용할수 있다\n∙질병데이터를 통하여 질병발생시기및 예측 및 예방을 할수있다\n∙활동 데이터를 활용하여 이상 여부를 판단할수 있다",500000,SN|YMD|TM|SNSR_ID|SOF|SCNM|FRM_AREA|ARCD|FRM_NM|MNGR_NM|TOT_BRD_WA|CSTRN_NO|WT|TM_PARTY_INP_WT_QTY|TM_PARTY_FILT_WT_QTY|SRFCLYR_WTPR|MDLLYR_WTPR|DPLYR_WTPR|DO_QTY|SLN|HDRG_ION_CTRN|NH3_CTRN|NTDX_CTRN|TRBDTY|COD_QTY|FEED_KIND|FDNG_QTY|FDNG_CNT|TOT_NOANM_CNT|DENS|PPLTN_DSTNT_AVE_WT|PPLTN_DSTNT_AVE_MGNT|NUT_QTY_EC|NUT_QTY_NEOMIX|SNSR_MSRM_PNT|DISS_EXNEX|DISS_NM_KOR|DISS_NM_SCNM|DISS_OCRN_YMD|DISS_SYM|MNGMN_MTT|DISS_VIDO_INFO_FILE_NM|DISS_VIDO_FILE_MGNT|DISS_VIDO_RSOLTN|DISS_IMG_INFO_FILE_NM|DISS_IMG_FILE_MGNT|DISS_IMG_RSOLTN|PRDL_YMD|BRD_DCNT|PRDL_WL|PRDL_HT|PRDL_WT|NOW_WL|NOW_HT|NOW_WT|ACST_DENS|ACST_VIDO_INFO_FILE_NM|ACST_VIDO_FILE_MGNT|ACST_VIDO_RSOLTN|ACST_IMG_INFO_FILE_NM|ACST_IMG_FILE_MGNT|ACST_IMG_RSOLTN,True,2025-07-15,ACST_DENS-ACST_IMG_FILE_MGNT-ACST_IMG_INFO_FILE_NM-ACST_IMG_RSOLTN-ACST_VIDO_FILE_MGNT-ACST_VIDO_INFO_FILE_NM-ACST_VIDO_RSOLTN-ARCD-BRD_DCNT-COD_QTY-CSTRN_NO-DENS-DISS_EXNEX-DISS_IMG_FILE_MGNT-DISS_IMG_INFO_FILE_NM-DISS_IMG_RSOLTN-DISS_NM_KOR-DISS_NM_SCNM-DISS_OCRN_YMD-DISS_SYM-DISS_VIDO_FILE_MGNT-DISS_VIDO_INFO_FILE_NM-DISS_VIDO_RSOLTN-DO_QTY-DPLYR_WTPR-FDNG_CNT-FDNG_QTY-FEED_KIND-FRM_AREA-FRM_NM-HDRG_ION_CTRN-MDLLYR_WTPR-MNGMN_MTT-MNGR_NM-NH3_CTRN-NOW_HT-NOW_WL-NOW_WT-NTDX_CTRN-NUT_QTY_EC-NUT_QTY_NEOMIX-PPLTN_DSTNT_AVE_MGNT-PPLTN_DSTNT_AVE_WT-PRDL_HT-PRDL_WL-PRDL_WT-PRDL_YMD-SCNM-SLN-SN-SNSR_ID-SNSR_MSRM_PNT-SOF-SRFCLYR_WTPR-TM-TM_PARTY_FILT_WT_QTY-TM_PARTY_INP_WT_QTY-TOT_BRD_WA-TOT_NOANM_CNT-TRBDTY-WT-YMD,목포대학교산학협력단,해양환경,"CSV, JSON, XML","['뱀장어', '새우', '양식', '양식환경', '질병', '환경', '활동']",산업/기술,해양/수산,양식,"['뱀장어', '새우', '양식', '양식환경', '질병', '환경', '활동']",2378831028,25856859,2378831028.0
bigdata-sea,page_000071.html,-,한바다호 선박의 추진축계 모니터링 데이터,"한바다호 실습선의 운항실증을 위한 추진축계 모니터링 데이터 \n\n∙Ship Building 관련 업계의 추친축계 설계 및 제작, 유지보수에 활용\n∙선박엔진, 샤프트, 기어, 프로펠러까지 안전진단 및 고장예측에 활용",0,VSL_NO|TRNNG_SHP_NAME|MSRM_DTM|RTTN_SPDMTR|SH_LD_EBY_VIBRAT|SH_TD_EBY_VIBRAT|VD_EBY_VIBRAT|HD_EBY_VIBRAT,True,2025-07-15,HD_EBY_VIBRAT-MSRM_DTM-RTTN_SPDMTR-SH_LD_EBY_VIBRAT-SH_TD_EBY_VIBRAT-TRNNG_SHP_NAME-VD_EBY_VIBRAT-VSL_NO,한국해양대학교 산학협력단,해운물류,"CSV, JSON, XML","['모니터링', '실습선', '운항실증', '추진축계', '한바다호']",산업/기술,해양/수산,해양,"['모니터링', '실습선', '운항실증', '추진축계', '한바다호']",0,0,0.0
bigdata-sea,page_000072.html,-,"가자미류, 돔류, 바리류 양식 환경, 질병, 활동 상태","가자미류, 돔류, 바리류 양식 환경, 질병, 활동 데이터\n\n∙가자미류, 돔류, 바리의 양식환경 데이터를 참고 수온과 DO, 급이내역을 활용하여 양식사업에 적용할수 있다\n∙질병데이터를 통하여 질병발생시기및 예측 및 예방을 할수있다\n∙활동 데이터를 활용하여 이상 여부를 판단할수 있다",500000,SN|YMD|TM|SNSR_ID|SOF|SCNM|FRM_AREA|ARCD|FRM_NM|MNGR_NM|TOT_BRD_WA|CSTRN_NO|WT|TM_PARTY_INP_WT_QTY|TM_PARTY_FILT_WT_QTY|SRFCLYR_WTPR|MDLLYR_WTPR|DPLYR_WTPR|DO_QTY|SLN|HDRG_ION_CTRN|NH3_CTRN|NTDX_CTRN|TRBDTY|COD_QTY|FEED_KIND|FDNG_QTY|FDNG_CNT|TOT_NOANM_CNT|DENS|PPLTN_DSTNT_AVE_WT|PPLTN_DSTNT_AVE_MGNT|NUT_QTY_EC|NUT_QTY_NEOMIX|SNSR_MSRM_PNT|DISS_EXNEX|DISS_NM_KOR|DISS_NM_SCNM|DISS_OCRN_YMD|DISS_SYM|MNGMN_MTT|DISS_VIDO_INFO_FILE_NM|DISS_VIDO_FILE_MGNT|DISS_VIDO_RSOLTN|DISS_IMG_INFO_FILE_NM|DISS_IMG_FILE_MGNT|DISS_IMG_RSOLTN|PRDL_YMD|BRD_DCNT|PRDL_WL|PRDL_HT|PRDL_WT|NOW_WL|NOW_HT|NOW_WT|ACST_DENS|ACST_VIDO_INFO_FILE_NM|ACST_VIDO_FILE_MGNT|ACST_VIDO_RSOLTN|ACST_IMG_INFO_FILE_NM|ACST_IMG_FILE_MGNT|ACST_IMG_RSOLTN,True,2025-07-15,ACST_DENS-ACST_IMG_FILE_MGNT-ACST_IMG_INFO_FILE_NM-ACST_IMG_RSOLTN-ACST_VIDO_FILE_MGNT-ACST_VIDO_INFO_FILE_NM-ACST_VIDO_RSOLTN-ARCD-BRD_DCNT-COD_QTY-CSTRN_NO-DENS-DISS_EXNEX-DISS_IMG_FILE_MGNT-DISS_IMG_INFO_FILE_NM-DISS_IMG_RSOLTN-DISS_NM_KOR-DISS_NM_SCNM-DISS_OCRN_YMD-DISS_SYM-DISS_VIDO_FILE_MGNT-DISS_VIDO_INFO_FILE_NM-DISS_VIDO_RSOLTN-DO_QTY-DPLYR_WTPR-FDNG_CNT-FDNG_QTY-FEED_KIND-FRM_AREA-FRM_NM-HDRG_ION_CTRN-MDLLYR_WTPR-MNGMN_MTT-MNGR_NM-NH3_CTRN-NOW_HT-NOW_WL-NOW_WT-NTDX_CTRN-NUT_QTY_EC-NUT_QTY_NEOMIX-PPLTN_DSTNT_AVE_MGNT-PPLTN_DSTNT_AVE_WT-PRDL_HT-PRDL_WL-PRDL_WT-PRDL_YMD-SCNM-SLN-SN-SNSR_ID-SNSR_MSRM_PNT-SOF-SRFCLYR_WTPR-TM-TM_PARTY_FILT_WT_QTY-TM_PARTY_INP_WT_QTY-TOT_BRD_WA-TOT_NOANM_CNT-TRBDTY-WT-YMD,목포대학교산학협력단,해양환경,"CSV, JSON, XML","['가자미', '돔', '바리', '양식', '양식환경', '질병', '환경', '활동']",산업/기술,해양/수산,양식,"['가자미', '돔', '바리', '양식', '양식환경', '질병', '환경', '활동']",3198936,61518,3198936.0
bigdata-sea,page_000073.html,-,한나라호 선박의 승선원 이동통로 공간환경 정보 데이터,"한나라호 실습선의 승선원 이동통로 공간상태를 계측한 환경 정보 데이터\n\n∙승선원 근무환경 개선을 위한 환경정보 분석에 활용\n∙선박의 주요 공간정보 분석을 통한 관련 기자재 설치, 유지보수, 개선에 활용",0,VSL_NO|TRNNG_SHP_NAME|MSRM_DTM|COLCT_PLAC|TMP|HMDT|PFBS_NTRO_CBDX_CTRN|PFBS_NTRO_VLATL_ONCCP_CTRN|PFBS_NTRO_UFNDS_CTRN|PFBS_NTRO_FNPM_CTRN|PFBS_NTRO_FNDS_CTRN,True,2025-07-15,COLCT_PLAC-HMDT-MSRM_DTM-PFBS_NTRO_CBDX_CTRN-PFBS_NTRO_FNDS_CTRN-PFBS_NTRO_FNPM_CTRN-PFBS_NTRO_UFNDS_CTRN-PFBS_NTRO_VLATL_ONCCP_CTRN-TMP-TRNNG_SHP_NAME-VSL_NO,한국해양대학교 산학협력단,해사안전,"CSV, JSON, XML","['공간정보', '실습선', '한나라호', '화물실', '환경정보']",산업/기술,해양/수산,실습선,"['공간정보', '실습선', '한나라호', '화물실', '환경정보']",58014306,1074339,58014306.0
bigdata-sea,page_000074.html,-,한바다호 선박의 승선원 이동통로 공간환경 정보 데이터,"한바다호 실습선의 승선원 이동통로 공간상태를 계측한 환경 정보 데이터\n\n∙승선원 근무환경 개선을 위한 환경정보 분석에 활용\n∙선박의 주요 공간정보 분석을 통한 관련 기자재 설치, 유지보수, 개선에 활용",0,VSL_NO|TRNNG_SHP_NAME|MSRM_DTM|COLCT_PLAC|TMP|HMDT|PFBS_NTRO_CBDX_CTRN|PFBS_NTRO_VLATL_ONCCP_CTRN|PFBS_NTRO_UFNDS_CTRN|PFBS_NTRO_FNPM_CTRN|PFBS_NTRO_FNDS_CTRN,True,2025-07-15,COLCT_PLAC-HMDT-MSRM_DTM-PFBS_NTRO_CBDX_CTRN-PFBS_NTRO_FNDS_CTRN-PFBS_NTRO_FNPM_CTRN-PFBS_NTRO_UFNDS_CTRN-PFBS_NTRO_VLATL_ONCCP_CTRN-TMP-TRNNG_SHP_NAME-VSL_NO,한국해양대학교 산학협력단,해사안전,"CSV, JSON, XML","['공간정보', '실습선', '한바다호', '화물실', '환경정보']",산업/기술,해양/수산,해양,"['공간정보', '실습선', '한바다호', '화물실', '환경정보']",80138552,1541126,80138552.0
bigdata-sea,page_000075.html,-,"전복 양식 환경, 질병, 활동 상태","전복 양식 양식 환경, 질병, 활동 데이터\n\n∙전복의 양식환경 데이터를 참고 수온과 DO, 급이내역을 활용하여 양식사업에 적용할수 있다\n∙질병데이터를 통하여 질병발생시기및 예측 및 예방을 할수있다\n∙활동 데이터를 활용하여 이상 여부를 판단할수 있다",0,SN|YMD|TM|SNSR_ID|SOF|SCNM|FRM_AREA|ARCD|FRM_NM|MNGR_NM|TOT_BRD_WA|CSTRN_NO|WT|TM_PARTY_INP_WT_QTY|TM_PARTY_FILT_WT_QTY|SRFCLYR_WTPR|MDLLYR_WTPR|DPLYR_WTPR|DO_QTY|SLN|HDRG_ION_CTRN|NH3_CTRN|NTDX_CTRN|TRBDTY|COD_QTY|FEED_KIND|FDNG_QTY|FDNG_CNT|TOT_NOANM_CNT|DENS|PPLTN_DSTNT_AVE_WT|PPLTN_DSTNT_AVE_MGNT|NUT_QTY_EC|NUT_QTY_NEOMIX|SNSR_MSRM_PNT|DISS_EXNEX|DISS_NM_KOR|DISS_NM_SCNM|DISS_OCRN_YMD|DISS_SYM|MNGMN_MTT|DISS_VIDO_INFO_FILE_NM|DISS_VIDO_FILE_MGNT|DISS_VIDO_RSOLTN|DISS_IMG_INFO_FILE_NM|DISS_IMG_FILE_MGNT|DISS_IMG_RSOLTN|PRDL_YMD|BRD_DCNT|PRDL_WL|PRDL_HT|PRDL_WT|NOW_WL|NOW_HT|NOW_WT|ACST_DENS|ACST_VIDO_INFO_FILE_NM|ACST_VIDO_FILE_MGNT|ACST_VIDO_RSOLTN|ACST_IMG_INFO_FILE_NM|ACST_IMG_FILE_MGNT|ACST_IMG_RSOLTN,True,2025-07-15,ACST_DENS-ACST_IMG_FILE_MGNT-ACST_IMG_INFO_FILE_NM-ACST_IMG_RSOLTN-ACST_VIDO_FILE_MGNT-ACST_VIDO_INFO_FILE_NM-ACST_VIDO_RSOLTN-ARCD-BRD_DCNT-COD_QTY-CSTRN_NO-DENS-DISS_EXNEX-DISS_IMG_FILE_MGNT-DISS_IMG_INFO_FILE_NM-DISS_IMG_RSOLTN-DISS_NM_KOR-DISS_NM_SCNM-DISS_OCRN_YMD-DISS_SYM-DISS_VIDO_FILE_MGNT-DISS_VIDO_INFO_FILE_NM-DISS_VIDO_RSOLTN-DO_QTY-DPLYR_WTPR-FDNG_CNT-FDNG_QTY-FEED_KIND-FRM_AREA-FRM_NM-HDRG_ION_CTRN-MDLLYR_WTPR-MNGMN_MTT-MNGR_NM-NH3_CTRN-NOW_HT-NOW_WL-NOW_WT-NTDX_CTRN-NUT_QTY_EC-NUT_QTY_NEOMIX-PPLTN_DSTNT_AVE_MGNT-PPLTN_DSTNT_AVE_WT-PRDL_HT-PRDL_WL-PRDL_WT-PRDL_YMD-SCNM-SLN-SN-SNSR_ID-SNSR_MSRM_PNT-SOF-SRFCLYR_WTPR-TM-TM_PARTY_FILT_WT_QTY-TM_PARTY_INP_WT_QTY-TOT_BRD_WA-TOT_NOANM_CNT-TRBDTY-WT-YMD,목포대학교산학협력단,해양환경,"CSV, JSON, XML","['급이', '양식', '양식환경', '전복', '질병', '환경', '활동']",산업/기술,해양/수산,양식,"['급이', '양식', '양식환경', '전복', '질병', '환경', '활동']",263680632,3469482,263680632.0
bigdata-sea,page_000076.html,-,한나라호 선박의 승선원 교육실 공간환경 정보 데이터,"한나라호 실습선의 승선원 교육실 공간상태를 계측한 환경 정보 데이터\n\n∙승선원 근무환경 개선을 위한 환경정보 분석에 활용\n∙선박의 주요 공간정보 분석을 통한 관련 기자재 설치, 유지보수, 개선에 활용",0,VSL_NO|TRNNG_SHP_NAME|MSRM_DTM|COLCT_PLAC|TMP|HMDT|PFBS_NTRO_CBDX_CTRN|PFBS_NTRO_VLATL_ONCCP_CTRN|PFBS_NTRO_UFNDS_CTRN|PFBS_NTRO_FNPM_CTRN|PFBS_NTRO_FNDS_CTRN,True,2025-07-15,COLCT_PLAC-HMDT-MSRM_DTM-PFBS_NTRO_CBDX_CTRN-PFBS_NTRO_FNDS_CTRN-PFBS_NTRO_FNPM_CTRN-PFBS_NTRO_UFNDS_CTRN-PFBS_NTRO_VLATL_ONCCP_CTRN-TMP-TRNNG_SHP_NAME-VSL_NO,한국해양대학교 산학협력단,해사안전,"CSV, JSON, XML","['공간정보', '숙직실', '실습선', '한나라호', '환경정보']",산업/기술,해양/수산,실습선,"['공간정보', '숙직실', '실습선', '한나라호', '환경정보']",73145969,1140925,73145969.0
bigdata-sea,page_000077.html,-,한바다호 선박의 승선원 교육실 공간환경 정보 데이터,"한바다호 실습선의 승선원 교육실 공간상태를 계측한 환경 정보 데이터\n\n∙승선원 근무환경 개선을 위한 환경정보 분석에 활용\n∙선박의 주요 공간정보 분석을 통한 관련 기자재 설치, 유지보수, 개선에 활용",0,VSL_NO|TRNNG_SHP_NAME|MSRM_DTM|COLCT_PLAC|TMP|HMDT|PFBS_NTRO_CBDX_CTRN|PFBS_NTRO_VLATL_ONCCP_CTRN|PFBS_NTRO_UFNDS_CTRN|PFBS_NTRO_FNPM_CTRN|PFBS_NTRO_FNDS_CTRN,True,2025-07-15,COLCT_PLAC-HMDT-MSRM_DTM-PFBS_NTRO_CBDX_CTRN-PFBS_NTRO_FNDS_CTRN-PFBS_NTRO_FNPM_CTRN-PFBS_NTRO_UFNDS_CTRN-PFBS_NTRO_VLATL_ONCCP_CTRN-TMP-TRNNG_SHP_NAME-VSL_NO,한국해양대학교 산학협력단,해사안전,"CSV, JSON, XML","['공간정보', '숙직실', '실습선', '한바다호', '환경정보']",산업/기술,해양/수산,선박,"['공간정보', '숙직실', '실습선', '한바다호', '환경정보']",73579393,1133929,73579393.0
bigdata-sea,page_000078.html,-,한나라호 선박의 AIS 운항 데이터,한나라호 실습선의 운항 경로 탐색용 AIS 정보 데이터\n\n∙선박의 안전운항 서비스 제공에 활용\n∙선박의 운항경로 분석을 통한 경제운항 서비스 제공에 활용,0,VSL_NO|TRNNG_SHP_NAME|LA|LO|SHIP_SPD|RL_PRGS_DRCN|SH_AGL|MSRM_DTM,True,2025-07-15,LA-LO-MSRM_DTM-RL_PRGS_DRCN-SHIP_SPD-SH_AGL-TRNNG_SHP_NAME-VSL_NO,한국해양대학교 산학협력단,해운물류,"CSV, JSON, XML","['AIS', '선박', '실습선', '운항경로', '한나라호']",산업/기술,해양/수산,해양,"['AIS', '선박', '실습선', '운항경로', '한나라호']",18236450,373868,18236450.0
bigdata-sea,page_000079.html,-,한바다호 선박의 AIS 운항 데이터,한바다호 실습선의 운항 경로 탐색용 AIS 정보 데이터\n\n∙선박의 안전운항 서비스 제공에 활용\n∙선박의 운항경로 분석을 통한 경제운항 서비스 제공에 활용,0,VSL_NO|TRNNG_SHP_NAME|LA|LO|SHIP_SPD|RL_PRGS_DRCN|SH_AGL|MSRM_DTM,True,2025-07-15,LA-LO-MSRM_DTM-RL_PRGS_DRCN-SHIP_SPD-SH_AGL-TRNNG_SHP_NAME-VSL_NO,한국해양대학교 산학협력단,해운물류,"CSV, JSON, XML","['AIS', '선박', '실습선', '운항경로', '한바다호']",산업/기술,해양/수산,해양,"['AIS', '선박', '실습선', '운항경로', '한바다호']",8445196,222242,8445196.0
bigdata-sea,page_000080.html,-,한나라호 선박의 안전진단용 동요 측정 데이터,한나라호 실습선의 정박시 안전진단용 동요 측정 데이터\n\n∙선박의 안전운항 서비스 제공에 활용\n∙선박의 운항경로 분석을 통한 경제운항 서비스 제공에 활용\n∙선체 안전진단 서비스에 활용,0,VSL_NO|TRNNG_SHP_NAME|MSRM_DTM|MSRM_LCT_NM|X_ANGLE_GRDNT|Y_ANGLE_GRDNT|Z_ANGLE_GRDNT,True,2025-07-15,MSRM_DTM-MSRM_LCT_NM-TRNNG_SHP_NAME-VSL_NO-X_ANGLE_GRDNT-Y_ANGLE_GRDNT-Z_ANGLE_GRDNT,한국해양대학교 산학협력단,해사안전,"CSV, JSON, XML","['동요', '선체', '실습선', '안전진단', '한나라호']",산업/기술,해양/수산,선박,"['동요', '선체', '실습선', '안전진단', '한나라호']",54683064,959352,54683064.0
bigdata-sea,page_000081.html,-,한바다호 선박의 안전진단용 동요 측정 데이터,한바다호 실습선의 정박시 안전진단용 동요 측정 데이터\n\n∙선박의 안전운항 서비스 제공에 활용\n∙선박의 운항경로 분석을 통한 경제운항 서비스 제공에 활용\n∙선체 안전진단 서비스에 활용,0,VSL_NO|TRNNG_SHP_NAME|MSRM_DTM|MSRM_LCT_NM|X_ANGLE_GRDNT|Y_ANGLE_GRDNT|Z_ANGLE_GRDNT,True,2025-07-15,MSRM_DTM-MSRM_LCT_NM-TRNNG_SHP_NAME-VSL_NO-X_ANGLE_GRDNT-Y_ANGLE_GRDNT-Z_ANGLE_GRDNT,한국해양대학교 산학협력단,해사안전,"CSV, JSON, XML","['동요', '선체', '실습선', '안전진단', '한바다호']",산업/기술,해양/수산,선박,"['동요', '선체', '실습선', '안전진단', '한바다호']",57362072,1020274,57362072.0
bigdata-sea,page_000082.html,-,한나라호 선박의 운항경로 분석 데이터,한바다호 실습선의 안전운항을 위한 운항 경로 분석 데이터\n\n∙선박의 안전운항 서비스 제공에 활용\n∙선박의 운항경로 분석을 통한 경제운항 서비스 제공에 활용,0,MSRM_DTM|LA|LO|SHIP_SPD,True,2025-07-15,LA-LO-MSRM_DTM-SHIP_SPD,한국해양대학교 산학협력단,해운물류,"CSV, JSON, XML","['선박', '실습선', '안전운항', '운항경로분석', '한바다호']",산업/기술,해양/수산,해양,"['선박', '실습선', '안전운항', '운항경로분석', '한바다호']",9664334,236356,9664334.0
bigdata-sea,page_000083.html,-,국가어항 개발투자현황,"국가 어항의 매년 업데이트 되는 투자 금융과 관련된 정보\n\n∙관광 플랫폼, 관광공사\n∙다른 분야와 융합이 가능한 1차 원천정보\n∙시장조사를 할 수 있는 기초적인 데이터",0,YR|YR_PRT_CONNO|CTPRV_CD|CTPRV_NM|SIGNGU_CD|SIGUN_NM|FSHNG_PRT_CD|FSHNG_PRT_NM|DP_MRNG_FCLTY|DP_WHARF|DP_CNTR_FCLTY|DP_BRKWTR|DP_WRCST|ECV_MRNG_FCLTY|ECV_WHARF|ECV_CNTR_FCLTY|ECV_BRKWTR|ECV_WRCST|DP_DRNG|LND_DRNG|INV_MRNG_FCLTY|INV_WHARF|INV_CNTR_FCLTY|INV_BRKWTR|INV_WRCRT|LDAR|SAR|RGRHWAR|FTZ_TTLAR|FTZ_LDAR|FTZ_SAR|FPZL_LNNO|FPZL_OLNLP|FPZL_AR|NDADP_BSNM|NDADP_BIZ|NDADP_PRMSN|NDADP_SCALE|NDADP_PRPS|NDADP_RVERS|NDADP_USAG|NDADP_CNT|NDADP_PLBC|NDADP_WLFARE|NDADP_PRFT|NDADP_PRDCTN|NDADP_TRSM|NDADP_ETC|NDADP_AR|NDADP_WRCST|SKLL_FCLTY_NM|SKLL_FCLTY_CLS|SKLL_FCLTY_CNT|SKLL_FCLTY_USG|SKLL_FCLTY_RM|FPCF_NM|FPCF_TYP|FPCF_CNT|FPCF_USG|FPCF_RM|LSRFCLTY_NM|LSRFCLTY_CNT|LSRFCLTY_RM|PSSHP_WTNGRM_CNT|PSSHP_WTNGRM_RM|FP_PHOTO_NM|HSTR_CONT|RGSTN_DT|EXC_YR,True,2025-07-15,CTPRV_CD-CTPRV_NM-DP_BRKWTR-DP_CNTR_FCLTY-DP_DRNG-DP_MRNG_FCLTY-DP_WHARF-DP_WRCST-ECV_BRKWTR-ECV_CNTR_FCLTY-ECV_MRNG_FCLTY-ECV_WHARF-ECV_WRCST-EXC_YR-FPCF_CNT-FPCF_NM-FPCF_RM-FPCF_TYP-FPCF_USG-FPZL_AR-FPZL_LNNO-FPZL_OLNLP-FP_PHOTO_NM-FSHNG_PRT_CD-FSHNG_PRT_NM-FTZ_LDAR-FTZ_SAR-FTZ_TTLAR-HSTR_CONT-INV_BRKWTR-INV_CNTR_FCLTY-INV_MRNG_FCLTY-INV_WHARF-INV_WRCRT-LDAR-LND_DRNG-LSRFCLTY_CNT-LSRFCLTY_NM-LSRFCLTY_RM-NDADP_AR-NDADP_BIZ-NDADP_BSNM-NDADP_CNT-NDADP_ETC-NDADP_PLBC-NDADP_PRDCTN-NDADP_PRFT-NDADP_PRMSN-NDADP_PRPS-NDADP_RVERS-NDADP_SCALE-NDADP_TRSM-NDADP_USAG-NDADP_WLFARE-NDADP_WRCST-PSSHP_WTNGRM_CNT-PSSHP_WTNGRM_RM-RGRHWAR-RGSTN_DT-SAR-SIGNGU_CD-SIGUN_NM-SKLL_FCLTY_CLS-SKLL_FCLTY_CNT-SKLL_FCLTY_NM-SKLL_FCLTY_RM-SKLL_FCLTY_USG-YR-YR_PRT_CONNO,빌리언21,해양산업,"CSV, JSON, XML","['개발계획', '개발현황', '국가어항', '사업비', '어촌관광', '투자실적']",공간/위치,관광,관광,"['개발계획', '개발현황', '국가어항', '사업비', '어촌관광', '투자실적']",20158,885,20158.0
bigdata-sea,page_000084.html,-,검사 대상 어선 정보,어선 선박 검사 처리 정보\n\n∙어선 선박 검사 이력 조회,0,CONNO|SHIP_TPCD|TOT_TN|LNTH|BT|DPTH|SHIP_QLFMT|SHIP_PRPS|SHIP_DETL_PRPS|SHPPN_PRT|PHOTO_SEQ|PHOTO_FILE_NM,True,2025-07-15,BT-CONNO-DPTH-LNTH-PHOTO_FILE_NM-PHOTO_SEQ-SHIP_DETL_PRPS-SHIP_PRPS-SHIP_QLFMT-SHIP_TPCD-SHPPN_PRT-TOT_TN,한국해양교통안전공단,해사안전,"CSV, JSON, XML","['검사대상', '어선', '어선검사', '어선사진']",산업/기술,해양/수산,어선정보,"['검사대상', '어선', '어선검사', '어선사진']",2742249,129896,2742249.0
